set,value
s5913,0.0008004874689504504
s51011,0.001243810635060072
s51012,0.0017436491325497627
s51013,0.002196314511820674
s51112,0.0023921052925288677
s51113,0.0031176803167909384
s51213,0.0016970584401860833
s678,0.19453170895576477
s679,0.01888822577893734
s6710,0.019851455464959145
s6711,0.02512970007956028
s6712,0.019410889595746994
s6713,0.02434767223894596
s689,0.005975368898361921
s6810,0.0036132996901869774
s6811,0.003701604902744293
s6812,0.0018375407671555877
s6813,0.004487916827201843
s6910,6.711582682328299e-05
s6911,7.32066182536073e-05
s6912,5.123804658069275e-05
s6913,0.00015151913976296782
s61011,5.0754610128933564e-05
s61012,2.367422348470427e-05
s61013,5.159472857485525e-05
s61112,2.693498390726745e-05
s61113,9.655865869717672e-05
s61213,2.6618346964824013e-05
s789,0.1363312155008316
s7810,0.27456793189048767
s7811,0.30087536573410034
s7812,0.1591425985097885
s7813,0.2676451802253723
s7910,0.010733731091022491
s7911,0.017341552302241325
s7912,0.017885081470012665
s7913,0.020661190152168274
s71011,0.029879726469516754
s71012,0.05120076239109039
s71013,0.08245839178562164
s71112,0.046197641640901566
s71113,0.061124011874198914
s71213,0.026005275547504425
s8910,0.02623406983911991
s8911,0.020544951781630516
s8912,0.006673745345324278
s8913,0.023848239332437515
s81011,0.04600175470113754
s81012,0.034004177898168564
s81013,0.09427247196435928
s81112,0.04598470404744148
s81113,0.10840848833322525
s81213,0.08284146338701248
s91011,0.00014214307884685695
s91012,0.0006189700216054916
s91013,0.0009326038416475058
s91112,0.0005274121649563313
s91113,0.0016449448885396123
s91213,0.0006517756264656782
s101112,0.004496504552662373
s101113,0.00894190277904272
s101213,0.01596989668905735
s111213,0.01342042163014412
s0123,0.00134088727645576
s0124,0.052509427070617676
s0125,0.0031219818629324436
s0126,0.0009227218106389046
s0127,0.01561451330780983
s0128,0.05880067124962807
s0129,0.0009211505530402064
s01210,0.006914753466844559
s01211,0.009218359366059303
s01212,0.0060571832582354546
s01213,0.0066151088103652
s0134,0.05001990124583244
s0135,0.0002363922103540972
s0136,0.0001576573122292757
s0137,0.02490544132888317
s0138,0.019415518268942833
s0139,3.1816194677958265e-05
s01310,0.00043587887194007635
s01311,0.0004759541479870677
s01312,0.0002637173456605524
s01313,0.0005062728305347264
s0145,0.018514210358262062
s0146,0.4425465166568756
s0147,0.28113293647766113
s0148,0.24023614823818207
s0149,0.021940702572464943
s01410,0.03278660401701927
s01411,0.02871818095445633
s01412,0.017214255407452583
s01413,0.04681943356990814
s0156,0.0024498493876308203
s0157,0.010056763887405396
s0158,0.0726507306098938
s0159,0.0014793177833780646
s01510,0.0035002052318304777
s01511,0.004958914127200842
s01512,0.0033239147160202265
s01513,0.0028731629718095064
s0167,0.018741346895694733
s0168,0.00904619600623846
s0169,0.000903343316167593
s01610,0.00039792165625840425
s01611,0.0003699766530189663
s01612,0.00027038875850848854
s01613,0.0007499099592678249
s0178,0.22328399121761322
s0179,0.013611137866973877
s01710,0.039603687822818756
s01711,0.05196361988782883
s01712,0.03452138602733612
s01713,0.04725445806980133
s0189,0.03572893515229225
s01810,0.06720665842294693
s01811,0.042625341564416885
s01812,0.02067902497947216
s01813,0.06187726557254791
s01910,0.0003324536664877087
s01911,0.0006881530862301588
s01912,0.0004937951453030109
s01913,0.0005990844219923019
s011011,0.002381431171670556
s011012,0.004145713057368994
s011013,0.004183701705187559
s011112,0.0034679833333939314
s011113,0.005997352302074432
s011213,0.0037518651224672794
s0234,0.025967217981815338
s0235,0.0006393531803041697
s0236,0.000750541512388736
s0237,0.41605597734451294
s0238,0.16157591342926025
s0239,0.00018801911210175604
s02310,0.0027625474613159895
s02311,0.002684729639440775
s02312,0.0011377886403352022
s02313,0.002812416758388281
s0245,0.0026054924819618464
s0246,0.23989079892635345
s0247,0.056005802005529404
s0248,0.06091497093439102
s0249,0.003686939598992467
s02410,0.006009389646351337
s02411,0.004997828509658575
s02412,0.0025332800578325987
s02413,0.010793409310281277
s0256,0.0009067081846296787
s0257,0.004091270267963409
s0258,0.027987992390990257
s0259,0.0006539812311530113
s02510,0.0018605329096317291
s02511,0.0022425735369324684
s02512,0.0011072236811742187
s02513,0.0012882915325462818
s0267,0.012169677764177322
s0268,0.0022262742277234793
s0269,0.00022294775408226997
s02610,7.83395953476429e-05
s02611,0.0001293098321184516
s02612,7.353983528446406e-05
s02613,0.00021202611969783902
s0278,0.1863572746515274
s0279,0.004393911920487881
s02710,0.021902674809098244
s02711,0.02595808170735836
s02712,0.019124362617731094
s02713,0.027752595022320747
s0289,0.011590834707021713
s02810,0.05724462866783142
s02811,0.04155294597148895
s02812,0.009995837695896626
s02813,0.03775041922926903
s02910,0.00035356581793166697
s02911,0.0009093040134757757
s02912,0.00031575735192745924
s02913,0.0006443650927394629
s021011,0.0102491220459342
s021012,0.009994544088840485
s021013,0.012492373585700989
s021112,0.010984537191689014
s021113,0.019585633650422096
s021213,0.00788786355406046
s0345,0.04488524794578552
s0346,0.2839260399341583
s0347,0.5807269811630249
s0348,0.2812127470970154
s0349,0.030822504311800003
s03410,0.031214583665132523
s03411,0.03265990689396858
s03412,0.015775132924318314
s03413,0.04580236226320267
s0356,0.0012541416799649596
s0357,0.24433885514736176
s0358,0.06318367272615433
s0359,0.00021318993822205812
s03510,0.00028646941063925624
s03511,0.00033722067018970847
s03512,0.00023893063189461827
s03513,0.0003691122692544013
s0367,0.18015900254249573
s0368,0.009309843182563782
s0369,0.00021910636860411614
s03610,0.0001223986764671281
s03611,7.07624785718508e-05
s03612,6.969545211177319e-05
s03613,0.00025921963970176876
s0378,0.2357393056154251
s0379,0.17418573796749115
s03710,0.2878512740135193
s03711,0.37672242522239685
s03712,0.3384634256362915
s03713,0.4028909504413605
s0389,0.0239995289593935
s03810,0.09906530380249023
s03811,0.06600749492645264
s03812,0.025001980364322662
s03813,0.0818839743733406
s03910,3.897115311701782e-05
s03911,5.707740274374373e-05
s03912,3.905905759893358e-05
s03913,0.00011471140896901488
s031011,0.00032713706605136395
s031012,0.00034028434311039746
s031013,0.001060554408468306
s031112,0.00037546336534433067
s031113,0.000955825496930629
s031213,0.0007904473459348083
s0456,0.18276502192020416
s0457,0.036679692566394806
s0458,0.07554269582033157
s0459,0.0035955372732132673
s04510,0.003506912849843502
s04511,0.004147778265178204
s04512,0.001713984296657145
s04513,0.0050373016856610775
s0467,0.3864586353302002
s0468,0.4249816834926605
s0469,0.19235265254974365
s04610,0.15693703293800354
s04611,0.17532294988632202
s04612,0.15458586812019348
s04613,0.21892060339450836
s0478,0.4301229417324066
s0479,0.06931222975254059
s04710,0.12776105105876923
s04711,0.12035340815782547
s04712,0.10421597957611084
s04713,0.17916612327098846
s0489,0.08571792393922806
s04810,0.08832933008670807
s04811,0.05422899127006531
s04812,0.0447721928358078
s04813,0.0917402058839798
s04910,0.002459838753566146
s04911,0.005708928685635328
s04912,0.0025952171999961138
s04913,0.006584302522242069
s041011,0.0038745831698179245
s041012,0.0034817552659660578
s041013,0.008186165243387222
s041112,0.002038059290498495
s041113,0.006282644812017679
s041213,0.003872466506436467
s0567,0.0309311393648386
s0568,0.017631184309720993
s0569,0.0003125565708614886
s05610,0.0004839835164602846
s05611,0.0003736895741894841
s05612,0.00028499780455604196
s05613,0.0008034002967178822
s0578,0.18974603712558746
s0579,0.0032702996395528316
s05710,0.01502235233783722
s05711,0.019964491948485374
s05712,0.014215544797480106
s05713,0.020913178101181984
s0589,0.04166486859321594
s05810,0.06422826647758484
s05811,0.04599304869771004
s05812,0.015162949450314045
s05813,0.049103640019893646
s05910,0.0005455221980810165
s05911,0.001836068113334477
s05912,0.0008560281130485237
s05913,0.0008004874689504504
s051011,0.001243810635060072
s051012,0.0017436491325497627
s051013,0.002196314511820674
s051112,0.0023921052925288677
s051113,0.0031176803167909384
s051213,0.0016970584401860833
s0678,0.19453170895576477
s0679,0.01888822577893734
s06710,0.019851455464959145
s06711,0.02512970007956028
s06712,0.019410889595746994
s06713,0.02434767223894596
s0689,0.005975368898361921
s06810,0.0036132996901869774
s06811,0.003701604902744293
s06812,0.0018375407671555877
s06813,0.004487916827201843
s06910,6.711582682328299e-05
s06911,7.32066182536073e-05
s06912,5.123804658069275e-05
s06913,0.00015151913976296782
s061011,5.0754610128933564e-05
s061012,2.367422348470427e-05
s061013,5.159472857485525e-05
s061112,2.693498390726745e-05
s061113,9.655865869717672e-05
s061213,2.6618346964824013e-05
s0789,0.1363312155008316
s07810,0.27456793189048767
s07811,0.30087536573410034
s07812,0.1591425985097885
s07813,0.2676451802253723
s07910,0.010733731091022491
s07911,0.017341552302241325
s07912,0.017885081470012665
s07913,0.020661190152168274
s071011,0.029879726469516754
s071012,0.05120076239109039
s071013,0.08245839178562164
s071112,0.046197641640901566
s071113,0.061124011874198914
s071213,0.026005275547504425
s08910,0.02623406983911991
s08911,0.020544951781630516
s08912,0.006673745345324278
s08913,0.023848239332437515
s081011,0.04600175470113754
s081012,0.034004177898168564
s081013,0.09427247196435928
s081112,0.04598470404744148
s081113,0.10840848833322525
s081213,0.08284146338701248
s091011,0.00014214307884685695
s091012,0.0006189700216054916
s091013,0.0009326038416475058
s091112,0.0005274121649563313
s091113,0.0016449448885396123
s091213,0.0006517756264656782
s0101112,0.004496504552662373
s0101113,0.00894190277904272
s0101213,0.01596989668905735
s0111213,0.01342042163014412
s1234,0.17072682082653046
s1235,0.001612184219993651
s1236,0.0009212630102410913
s1237,0.18933217227458954
s1238,0.09553413838148117
s1239,0.0003119356988463551
s12310,0.003255378222092986
s12311,0.003610187442973256
s12312,0.0017472722101956606
s12313,0.0038223504088819027
s1245,0.06068594008684158
s1246,0.5905171036720276
s1247,0.31548359990119934
s1248,0.36055099964141846
s1249,0.07588589191436768
s12410,0.09728752076625824
s12411,0.10146144032478333
s12412,0.05878457427024841
s12413,0.1603415459394455
s1256,0.008357238955795765
s1257,0.011286972090601921
s1258,0.11533808708190918
s1259,0.0034272957127541304
s12510,0.007763722445815802
s12511,0.0133737251162529
s12512,0.007533509749919176
s12513,0.006811932660639286
s1267,0.02482089214026928
s1268,0.008557256311178207
s1269,0.0020180954597890377
s12610,0.0014576910762116313
s12611,0.0010832976549863815
s12612,0.0010024020448327065
s12613,0.001627017161808908
s1278,0.24182631075382233
s1279,0.01613537035882473
s12710,0.041632793843746185
s12711,0.05576121807098389
s12712,0.03881186619400978
s12713,0.05196603015065193
s1289,0.04385640099644661
s12810,0.09603259712457657
s12811,0.07351286709308624
s12812,0.028243495151400566
s12813,0.07182023674249649
s12910,0.0017884576227515936
s12911,0.004089800175279379
s12912,0.002612803829833865
s12913,0.0037717134691774845
s121011,0.009787962771952152
s121012,0.015016169287264347
s121013,0.014496244490146637
s121112,0.013243568129837513
s121113,0.020320316776633263
s121213,0.012216794304549694
s1345,0.047997862100601196
s1346,0.4786340296268463
s1347,0.5929195880889893
s1348,0.2973692715167999
s1349,0.06519840657711029
s13410,0.09373114258050919
s13411,0.09335300326347351
s13412,0.0501481331884861
s13413,0.1282752901315689
s1356,0.0014364138478413224
s1357,0.034274231642484665
s1358,0.039501190185546875
s1359,0.00024335096532013267
s13510,0.0007269768975675106
s13511,0.0009390073828399181
s13512,0.00043178274063393474
s13513,0.0006162308854982257
s1367,0.05463743209838867
s1368,0.0026354563888162374
s1369,0.00032518120133318007
s13610,0.00028460726025514305
s13611,0.0001674045342952013
s13612,0.00012776632502209395
s13613,0.00037880337913520634
s1378,0.11447013914585114
s1379,0.017128366976976395
s13710,0.04519479349255562
s13711,0.0630987137556076
s13712,0.043718475848436356
s13713,0.05464056879281998
s1389,0.00826385710388422
s13810,0.02757040411233902
s13811,0.02311515249311924
s13812,0.008000357076525688
s13813,0.023282725363969803
s13910,7.122862007236108e-05
s13911,0.0001318112772423774
s13912,5.7533139624865726e-05
s13913,0.00013342777674552053
s131011,0.0006614653393626213
s131012,0.0006201850483193994
s131013,0.0010598169174045324
s131112,0.0008972459472715855
s131113,0.0015572657575830817
s131213,0.0008721604244783521
s1456,0.48422905802726746
s1457,0.17535556852817535
s1458,0.20946311950683594
s1459,0.028240283951163292
s14510,0.043397415429353714
s14511,0.054112497717142105
s14512,0.02396816574037075
s14513,0.059579890221357346
s1467,0.709469735622406
s1468,0.6983607411384583
s1469,0.5003418326377869
s14610,0.48284581303596497
s14611,0.5215580463409424
s14612,0.46512436866760254
s14613,0.5639210939407349
s1478,0.7821086049079895
s1479,0.3057929277420044
s14710,0.43236780166625977
s14711,0.43274497985839844
s14712,0.44380873441696167
s14713,0.537011981010437
s1489,0.24503861367702484
s14810,0.26948806643486023
s14811,0.2000299096107483
s14812,0.2001439779996872
s14813,0.32960066199302673
s14910,0.02563709020614624
s14911,0.052252963185310364
s14912,0.026303984224796295
s14913,0.056961316615343094
s141011,0.04515903443098068
s141012,0.04030071943998337
s141013,0.06819984316825867
s141112,0.027386946603655815
s141113,0.06774312257766724
s141213,0.046959344297647476
s1567,0.05175451934337616
s1568,0.066829152405262
s1569,0.0028960308991372585
s15610,0.00352866156026721
s15611,0.003267207182943821
s15612,0.002833934733644128
s15613,0.006789856590330601
s1578,0.2785295844078064
s1579,0.007891840301454067
s15710,0.037519607692956924
s15711,0.04978223517537117
s15712,0.032533396035432816
s15713,0.04633651301264763
s1589,0.058226462453603745
s15810,0.1283770203590393
s15811,0.09802933782339096
s15812,0.043821416795253754
s15813,0.10639398545026779
s15910,0.0015931713860481977
s15911,0.005744096357375383
s15912,0.003245618427172303
s15913,0.0032194838859140873
s151011,0.005247190594673157
s151012,0.0065570734441280365
s151013,0.006303028669208288
s151112,0.007383421994745731
s151113,0.01033869944512844
s151213,0.005999397486448288
s1678,0.28653478622436523
s1679,0.03624974936246872
s16710,0.03837282210588455
s16711,0.0371294766664505
s16712,0.033885009586811066
s16713,0.04421328380703926
s1689,0.014969640411436558
s16810,0.013059756718575954
s16811,0.009615723043680191
s16812,0.006723063066601753
s16813,0.015828315168619156
s16910,0.0014836807968094945
s16911,0.001039645867422223
s16912,0.0009060997981578112
s16913,0.001952886232174933
s161011,0.0010655930964276195
s161012,0.0005663660122081637
s161013,0.001161865540780127
s161112,0.0005016429349780083
s161113,0.0011192531092092395
s161213,0.0005617119022645056
s1789,0.29334914684295654
s17810,0.4024880528450012
s17811,0.469174861907959
s17812,0.26178839802742004
s17813,0.4119411110877991
s17910,0.025026559829711914
s17911,0.03734154626727104
s17912,0.03670695424079895
s17913,0.04104689508676529
s171011,0.04744879901409149
s171012,0.07491973787546158
s171013,0.11265362054109573
s171112,0.07556042075157166
s171113,0.09290363639593124
s171213,0.044718652963638306
s18910,0.04280955344438553
s18911,0.034684546291828156
s18912,0.017928926274180412
s18913,0.04989435896277428
s181011,0.03966379165649414
s181012,0.04108601436018944
s181013,0.08902600407600403
s181112,0.051551271229982376
s181113,0.0879916176199913
s181213,0.06525544822216034
s191011,0.00026820311904884875
s191012,0.001053886953741312
s191013,0.0013763736933469772
s191112,0.0009742605616338551
s191113,0.002239263616502285
s191213,0.0015771858161315322
s1101112,0.003257780335843563
s1101113,0.0045851110480725765
s1101213,0.009582162834703922
s1111213,0.006840710993856192
s2345,0.05657878518104553
s2346,0.41394734382629395
s2347,0.724088728427887
s2348,0.4036674201488495
s2349,0.04623746499419212
s23410,0.046612344682216644
s23411,0.05365845188498497
s23412,0.024148346856236458
s23413,0.08144719898700714
s2356,0.006202852353453636
s2357,0.28818467259407043
s2358,0.12383294850587845
s2359,0.0011736683081835508
s23510,0.0018746871501207352
s23511,0.0017795184394344687
s23512,0.0011431094026193023
s23513,0.0017817250918596983
s2367,0.32289668917655945
s2368,0.018170274794101715
s2369,0.0019418507581576705
s23610,0.0012095795245841146
s23611,0.0007734308019280434
s23612,0.0006965638021938503
s23613,0.0024702080991119146
s2378,0.34504416584968567
s2379,0.31891101598739624
s23710,0.49160823225975037
s23711,0.5994382500648499
s23712,0.5605598092079163
s23713,0.6410536170005798
s2389,0.05892946943640709
s23810,0.20889520645141602
s23811,0.1768968254327774
s23812,0.06593784689903259
s23813,0.19226478040218353
s23910,0.000373362738173455
s23911,0.0007280317367985845
s23912,0.0004073422751389444
s23913,0.0010881643975153565
s231011,0.0036053096409887075
s231012,0.003126999130472541
s231013,0.006280040368437767
s231112,0.003817566204816103
s231113,0.0057981074787676334
s231213,0.005819185636937618
s2456,0.28316569328308105
s2457,0.03131380304694176
s2458,0.07817879319190979
s2459,0.006481911987066269
s24510,0.005703635048121214
s24511,0.007805527653545141
s24512,0.0028117175679653883
s24513,0.011299166828393936
s2467,0.3901714086532593
s2468,0.5909138917922974
s2469,0.3054148852825165
s24610,0.26468831300735474
s24611,0.2893860340118408
s24612,0.2576930820941925
s24613,0.3599356710910797
s2478,0.48178455233573914
s2479,0.061628084629774094
s24710,0.1214497908949852
s24711,0.11037741601467133
s24712,0.0973966047167778
s24713,0.1724824160337448
s2489,0.07643327116966248
s24810,0.07619675248861313
s24811,0.04819026216864586
s24812,0.038514696061611176
s24813,0.08701995760202408
s24910,0.004827740602195263
s24911,0.010838224552571774
s24912,0.0045210751704871655
s24913,0.015013298951089382
s241011,0.009752636775374413
s241012,0.006666422821581364
s241013,0.01987026445567608
s241112,0.005174895748496056
s241113,0.015413899905979633
