set,value
s0478,3.7988287658663467e-05
s0479,0.0010141236707568169
s04710,3.997673775302246e-05
s04711,3.930864841095172e-05
s04712,2.326639514649287e-05
s04713,3.3593198168091476e-05
s0489,0.007064675446599722
s04810,2.109300476149656e-05
s04811,0.00010841050971066579
s04812,7.093193562468514e-05
s04813,5.487268208526075e-05
s04910,0.002070225076749921
s04911,0.003443027613684535
s04912,0.0019717379473149776
s04913,0.0015223746886476874
s041011,0.000243981703533791
s041012,7.151917088776827e-05
s041013,7.06023201928474e-05
s041112,0.00015428847109433264
s041113,0.0001655076048336923
s041213,0.00014467502478510141
s0567,0.00033496672403998673
s0568,0.0002099410630762577
s0569,0.01276646088808775
s05610,0.00011062888370361179
s05611,8.422378596151248e-05
s05612,0.00013512409350369126
s05613,0.00013236215454526246
s0578,0.000149037892697379
s0579,0.0056885587982833385
s05710,0.0009446164476685226
s05711,0.00023722824698779732
s05712,0.00037053655250929296
s05713,0.00042454374488443136
s0589,0.0036388051230460405
s05810,3.388562618056312e-05
s05811,0.0001177301601273939
s05812,8.686858927831054e-05
s05813,4.346302739577368e-05
s05910,0.0026369732804596424
s05911,0.004145510494709015
s05912,0.002945799147710204
s05913,0.002315593184903264
s051011,0.00020460234372876585
s051012,9.270468581235036e-05
s051013,4.635841469280422e-05
s051112,9.353201312478632e-05
s051113,7.407976954709738e-05
s051213,0.00012055351544404402
s0678,0.00019835660350508988
s0679,0.03500596061348915
s06710,9.955379937309772e-05
s06711,0.00012299478112254292
s06712,0.0001103901449823752
s06713,0.00010659508552635089
s0689,0.06473404169082642
s06810,0.0003639222413767129
s06811,0.0004078177735209465
s06812,0.00028408243088051677
s06813,0.00025259130052290857
s06910,0.03241724893450737
s06911,0.03144804760813713
s06912,0.03416109457612038
s06913,0.025595279410481453
s061011,0.00045699559268541634
s061012,0.00021752073371317238
s061013,0.00014559936244040728
s061112,0.00010232207569060847
s061113,0.00015842780703678727
s061213,0.0002201267925556749
s0789,0.017111143097281456
s07810,0.0002409038133919239
s07811,0.00020676807616837323
s07812,0.0002189053047914058
s07813,0.0001808397501008585
s07910,0.012549600563943386
s07911,0.017519541084766388
s07912,0.011272928677499294
s07913,0.009842670522630215
s071011,0.0007849389803595841
s071012,0.00020490336464717984
s071013,0.0004415164585225284
s071112,0.00016717880498617887
s071113,0.0001654101797612384
s071213,0.00015737325884401798
s08910,0.06033826246857643
s08911,0.023431427776813507
s08912,0.04246262460947037
s08913,0.03193200007081032
s081011,0.0028380136936903
s081012,0.0005250944523140788
s081013,0.00030810051248408854
s081112,0.0015834777150303125
s081113,0.0014770828420296311
s081213,0.0011604978935793042
s091011,0.053651146590709686
s091012,0.02547803893685341
s091013,0.028203006833791733
s091112,0.036271534860134125
s091113,0.023645812645554543
s091213,0.012609170749783516
s0101112,0.002523101167753339
s0101113,0.00219563371501863
s0101213,0.0008503306307829916
s0111213,0.0011517464881762862
s1234,0.6820804476737976
s1235,0.7461935877799988
s1236,0.527020275592804
s1237,0.6975647807121277
s1238,0.5649623870849609
s1239,0.6067540049552917
s12310,0.6557061076164246
s12311,0.5190340280532837
s12312,0.48995450139045715
s12313,0.5106266736984253
s1245,3.984324575867504e-05
s1246,0.00016485808009747416
s1247,1.0060794011224061e-05
s1248,3.55919219146017e-05
s1249,0.0028472563717514277
s12410,1.9543023881851695e-05
s12411,5.212291216594167e-05
s12412,3.0378965675481595e-05
s12413,3.1744144507683814e-05
s1256,8.217189315473661e-05
s1257,0.00017201603623107076
s1258,2.8542339350678958e-05
s1259,0.001706824405118823
s12510,2.2552982045453973e-05
s12511,1.814311690395698e-05
s12512,3.103571725660004e-05
s12513,2.710286389628891e-05
s1267,1.5433084627147764e-05
s1268,4.270725548849441e-05
s1269,0.008005129173398018
s12610,4.277598418411799e-05
s12611,2.1185804143897258e-05
s12612,2.2068094040150754e-05
s12613,2.132644658559002e-05
s1278,7.2496845859859604e-06
s1279,0.002728335792198777
s12710,5.332099590305006e-06
s12711,2.781120656436542e-06
s12712,2.547739313740749e-06
s12713,4.155330771027366e-06
s1289,0.008481808938086033
s12810,1.3711418432649225e-05
s12811,3.0515739126713015e-05
s12812,4.5512559154303744e-05
s12813,2.8829064831370488e-05
s12910,0.0032887153793126345
s12911,0.004122777841985226
s12912,0.002005745191127062
s12913,0.0015541828470304608
s121011,2.638983460201416e-05
s121012,7.996016393008176e-06
s121013,2.289524309162516e-05
s121112,2.6098079615621828e-05
s121113,1.5147313206398394e-05
s121213,1.5525165508734062e-05
s1345,0.7904910445213318
s1346,0.700630247592926
s1347,0.7933707237243652
s1348,0.6649038195610046
s1349,0.7343713045120239
s13410,0.8394505381584167
s13411,0.7319547533988953
s13412,0.7024643421173096
s13413,0.7273119688034058
s1356,0.7339229583740234
s1357,0.6910479664802551
s1358,0.7537597417831421
s1359,0.751724898815155
s13510,0.8232465982437134
s13511,0.7464745044708252
s13512,0.715239405632019
s13513,0.7131906747817993
s1367,0.7636621594429016
s1368,0.7591097354888916
s1369,0.7380676865577698
s13610,0.5905299186706543
s13611,0.4896562099456787
s13612,0.5162590742111206
s13613,0.5324283242225647
s1378,0.7080754637718201
s1379,0.7657756805419922
s13710,0.7623720169067383
s13711,0.6838690638542175
s13712,0.6525659561157227
s13713,0.6588360071182251
s1389,0.8482851386070251
s13810,0.6929677724838257
s13811,0.6392688751220703
s13812,0.574616014957428
s13813,0.601893424987793
s13910,0.6824214458465576
s13911,0.8283951282501221
s13912,0.6598882675170898
s13913,0.6046368479728699
s131011,0.7985243201255798
s131012,0.6561225652694702
s131013,0.7168729305267334
s131112,0.6026912331581116
s131113,0.5796526074409485
s131213,0.5383501648902893
s1456,0.0010156627977266908
s1457,0.00011161779548274353
s1458,2.5897859813994728e-05
s1459,0.0018773027695715427
s14510,1.2125002285756636e-05
s14511,2.2917327441973612e-05
s14512,1.1999975868093316e-05
s14513,1.242290272784885e-05
s1467,0.00014981139975134283
s1468,0.000435027846833691
s1469,0.03241422399878502
s14610,0.00027158012380823493
s14611,0.00019732804503291845
s14612,0.00022792097297497094
s14613,0.0002523277362342924
s1478,2.926321940321941e-05
s1479,0.003321453696116805
s14710,1.4445424312725663e-05
s14711,1.1811720469268039e-05
s14712,6.972521532588871e-06
s14713,1.2483144018915482e-05
s1489,0.010914069600403309
s14810,3.039196781173814e-05
s14811,7.023692160146311e-05
s14812,8.667644578963518e-05
s14813,6.0250811657169834e-05
s14910,0.00677840318530798
s14911,0.010188078507781029
s14912,0.005562234669923782
s14913,0.004176359158009291
s141011,6.708188448101282e-05
s141012,1.3683258657692932e-05
s141013,3.446764458203688e-05
s141112,6.0009850130882114e-05
s141113,4.985123086953536e-05
s141213,2.8098769689677283e-05
s1567,9.897036215988919e-05
s1568,0.00016855397552717477
s1569,0.011280698701739311
s15610,9.302041144110262e-05
s15611,6.307728472165763e-05
s15612,6.624530942644924e-05
s15613,6.129158282419667e-05
s1578,0.00010140887752640992
s1579,0.0038288591895252466
s15710,0.00016296454123221338
s15711,8.964843436842784e-05
s15712,0.00012160285405116156
s15713,0.00015865970635786653
s1589,0.0034067006781697273
s15810,7.051278316794196e-06
s15811,6.679804300802061e-06
s15812,8.723393875698093e-06
s15813,5.6570092965557706e-06
s15910,0.00153472856618464
s15911,0.001763328560627997
s15912,0.0010828248923644423
s15913,0.0009282977553084493
s151011,1.7083770217141137e-05
s151012,5.823952960781753e-06
s151013,8.71597967488924e-06
s151112,6.061716703698039e-06
s151113,3.863804067805177e-06
s151213,5.256121767160948e-06
s1678,3.466139605734497e-05
s1679,0.018164629116654396
s16710,1.3066557585261762e-05
s16711,1.020851414068602e-05
s16712,1.1530928532010876e-05
s16713,1.5787834854563698e-05
s1689,0.03221481293439865
s16810,9.706959099275991e-05
s16811,5.014895214117132e-05
s16812,3.661026858026162e-05
s16813,4.6838289563311264e-05
s16910,0.013720380142331123
s16911,0.013377964496612549
s16912,0.013665949925780296
s16913,0.01017272099852562
s161011,5.252079063211568e-05
s161012,3.544439823599532e-05
s161013,3.688392462208867e-05
s161112,1.108299329644069e-05
s161113,1.5526542483712547e-05
s161213,2.4087003112072125e-05
s1789,0.007107842713594437
s17810,5.265999334369553e-06
s17811,3.907537120539928e-06
s17812,5.577795036515454e-06
s17813,5.802231044071959e-06
s17910,0.002380773890763521
s17911,0.004532580729573965
s17912,0.0032179756090044975
s17913,0.00297182472422719
s171011,1.0438392564537935e-05
s171012,2.4200389816542156e-06
s171013,5.259500085230684e-06
s171112,1.795879256860644e-06
s171113,1.9837777927023126e-06
s171213,1.710389938125445e-06
s18910,0.019966205582022667
s18911,0.006223008967936039
s18912,0.012723841704428196
s18913,0.009555733762681484
s181011,3.1073359423317015e-05
s181012,1.118422096624272e-05
s181013,1.5980132957338355e-05
s181112,4.8488975153304636e-05
s181113,2.019217390625272e-05
s181213,2.667235276021529e-05
s191011,0.011453353799879551
s191012,0.0065085263922810555
s191013,0.009472718462347984
s191112,0.01256182324141264
s191113,0.004777933936566114
s191213,0.003220116952434182
s1101112,1.6658628737786785e-05
s1101113,2.847978066711221e-05
s1101213,7.1482177190773655e-06
s1111213,1.3728552403335925e-05
s2345,0.7538001537322998
s2346,0.7167764902114868
s2347,0.8296710848808289
s2348,0.6485608220100403
s2349,0.7511712908744812
s23410,0.8148486614227295
s23411,0.6926446557044983
s23412,0.6663138270378113
s23413,0.6925859451293945
s2356,0.7372058629989624
s2357,0.7353280186653137
s2358,0.7801194190979004
s2359,0.7382465600967407
s23510,0.8492706418037415
s23511,0.7833251357078552
s23512,0.7570967674255371
s23513,0.758306622505188
s2367,0.8724849820137024
s2368,0.8360241055488586
s2369,0.7821031212806702
s23610,0.7246491312980652
s23611,0.6282233595848083
s23612,0.6395997405052185
s23613,0.6523574590682983
s2378,0.8347470760345459
s2379,0.8332067131996155
s23710,0.8744364380836487
s23711,0.8295302987098694
s23712,0.8171383142471313
s23713,0.8116554021835327
s2389,0.8581514358520508
s23810,0.7869578003883362
s23811,0.7178329229354858
s23812,0.6885379552841187
s23813,0.7128806710243225
s23910,0.7119044065475464
s23911,0.8497849702835083
